productid,imageid,pixels
1910373135,1238948719,[0 0 0 ... 0 0 0]
1059949501,1065274422,[1 1 1 ... 0 0 0]
2970593724,1177151719,[0 0 0 ... 0 0 0]
4210960380,1316915017,[0 0 0 ... 0 0 0]
3759392605,1320187756,[0 0 0 ... 0 0 0]
2455221028,1142708412,[0 0 0 ... 0 0 0]
569610932,1026860224,[0 0 0 ... 0 0 0]
3938615613,1266488383,[0 0 0 ... 0 0 0]
3317066818,1206009186,[0 0 0 ... 0 0 0]
435257559,1007771919,[0 0 0 ... 0 0 0]
101808571,862263769,[0 0 0 ... 0 0 0]
212435049,949436594,[0 0 0 ... 0 0 0]
4214669438,1319695116,[0 0 0 ... 0 0 0]
4231757551,1323329947,[0 0 0 ... 0 0 0]
570722925,1027351669,[0 0 0 ... 0 0 0]
2251076916,1133483269,[0 0 0 ... 0 0 0]
4200638014,1314007673,[0 0 0 ... 5 5 5]
4234146951,1323674321,[0 0 0 ... 5 5 5]
4063347444,1284021939,[0 0 0 ... 0 0 0]
1607576927,1093616129,[0 0 0 ... 0 0 0]
2769055995,1163938922,[0 0 0 ... 0 0 0]
1343472518,1076691388,[4 4 4 ... 0 0 0]
2055106670,1123646465,[0 0 0 ... 0 0 0]
1844836161,1104879356,[0 0 0 ... 0 0 0]
262159254,971423828,[0 0 0 ... 0 0 0]
3198604072,1196792968,[0 0 0 ... 0 0 0]
170165695,921947885,[0 0 0 ... 0 0 0]
3686346332,1234566274,[0 0 0 ... 0 0 0]
4179864456,1309233978,[0 0 0 ... 0 0 0]
1544503844,1088818100,[0 0 0 ... 0 0 0]
4184402131,1310997858,[0 0 0 ... 0 0 0]
185176270,931034807,[0 0 0 ... 0 0 0]
4050756001,1282016031,[0 0 0 ... 0 0 0]
3523183570,1219037784,[0 0 0 ... 0 0 0]
3898715174,1261360996,[0 0 0 ... 0 0 0]
3801152459,1246604506,[0 0 0 ... 0 0 0]
3939552200,1266676097,[0 0 0 ... 0 0 0]
4099130462,1290991762,[0 0 0 ... 0 0 0]
3992768331,1273607711,[0 0 0 ... 0 0 0]
3687155172,1235876619,[0 0 0 ... 0 0 0]
3477058251,1248178784,[0 0 0 ... 0 0 0]
3992400290,1273104501,[0 0 0 ... 0 0 0]
304319372,995847846,[0 0 0 ... 0 0 0]
2882961541,1169765008,[0 0 0 ... 0 0 0]
2062699612,1123813261,[0 0 0 ... 0 0 0]
1322500543,1073532601,[0 0 0 ... 0 0 0]
2763664535,1163150870,[0 0 0 ... 0 0 0]
4236298553,1324222384,[0 0 0 ... 0 0 0]
3722652905,1237769056,[0 0 0 ... 0 0 0]
3503927963,1218079531,[0 0 0 ... 0 0 0]
3342757924,1207595928,[0 0 0 ... 0 0 0]
4159315740,1303681950,[0 0 0 ... 0 0 0]
1188078211,1068045309,[0 0 0 ... 0 0 0]
1455084641,1082265548,[0 0 0 ... 0 0 0]
4044816992,1280387906,[0 0 0 ... 0 0 0]
1563754694,1090819672,[0 0 0 ... 0 0 0]
390340055,1003843085,[0 0 0 ... 0 0 0]
4140034653,1298745210,[0 0 0 ... 0 0 0]
3675368335,1233217454,[0 0 0 ... 0 0 0]
3819982818,1249535583,[0 0 0 ... 0 0 0]
3858376301,1253675051,[1 1 1 ... 0 0 0]
278569612,977983448,[0 0 0 ... 0 0 0]
2534068061,1148312231,[0 0 0 ... 0 0 0]
3924576700,1264195438,[0 0 0 ... 0 0 0]
3303139878,1205283211,[0 0 0 ... 0 0 0]
4125633540,1295220771,[0 0 0 ... 0 0 0]
3847299999,1252253815,[0 0 0 ... 0 0 0]
3776685792,1243844753,[0 0 0 ... 0 0 0]
1923132307,1093795409,[0 0 0 ... 0 0 0]
180145096,946563724,[0 0 0 ... 0 0 0]
159603823,915097325,[0 0 0 ... 0 0 0]
201136890,938767192,[0 0 0 ... 0 0 0]
3716556447,1237139657,[0 0 0 ... 0 0 0]
621687446,1038261356,[0 0 0 ... 0 0 0]
1998120978,1119406513,[0 0 0 ... 0 0 0]
3989904565,1273785127,[0 0 0 ... 0 0 0]
3962600729,1269772165,[0 0 0 ... 0 0 0]
4060809958,1283259448,[1 1 1 ... 0 0 0]
3692994383,1236898506,[0 0 0 ... 0 0 0]
4104750161,1293365700,[0 0 0 ... 0 0 0]
4186153793,1314119741,[0 0 0 ... 0 0 0]
435876545,1008001555,[0 0 0 ... 0 0 0]
2041884734,1190250860,[1 1 1 ... 1 1 1]
4238135222,1324673133,[0 0 0 ... 0 0 0]
282129669,979542448,[1 1 1 ... 8 8 8]
119891844,876006467,[0 0 0 ... 0 0 0]
3580768594,1223394451,[0 0 0 ... 0 0 0]
3469564887,1215212062,[0 0 0 ... 0 0 0]
4181899895,1310341276,[0 0 0 ... 0 0 0]
4183281940,1310222773,[0 0 0 ... 0 0 0]
440647535,1009301555,[0 0 0 ... 0 0 0]
4061599462,1283707686,[0 0 0 ... 0 0 0]
3047276703,1187315110,[0 0 0 ... 0 0 0]
3875047448,1256804398,[0 0 0 ... 0 0 0]
298457003,991456750,[0 0 0 ... 0 0 0]
1535190440,1088243639,[1 1 1 ... 0 0 0]
516362507,1019285431,[0 0 0 ... 0 0 0]
4108689863,1292326160,[0 0 0 ... 0 0 0]
4144462283,1314495567,[0 0 0 ... 0 0 0]
187356132,932050720,[0 0 0 ... 0 0 0]
3858563671,1253710032,[0 0 0 ... 0 0 0]
2952983848,1176274365,[0 0 0 ... 0 0 0]
2637270755,1154439975,[0 0 0 ... 0 0 0]
3363697615,1208809802,[0 0 0 ... 0 0 0]
3619493416,1231005099,[0 0 0 ... 0 0 0]
3724623114,1237954828,[0 0 0 ... 0 0 0]
2702363256,1158664521,[0 0 0 ... 0 0 0]
1194408784,1068527926,[0 0 0 ... 0 0 0]
3120611192,1192057093,[0 0 0 ... 0 0 0]
210561835,948071559,[0 0 0 ... 0 0 0]
1859530972,1105996582,[0 0 0 ... 0 0 0]
2743923085,1161845162,[0 0 0 ... 0 0 0]
3893242591,1260329030,[0 0 0 ... 0 0 0]
3721905337,1237636221,[0 0 0 ... 0 0 0]
4214663932,1319676370,[0 0 0 ... 0 0 0]
1960305602,1116377497,[0 0 0 ... 0 0 0]
73973157,845250839,[0 0 0 ... 0 0 0]
207170090,941643065,[0 0 0 ... 0 0 0]
162975397,917364730,[0 0 0 ... 0 0 0]
4057530663,1282883250,[0 0 0 ... 0 0 0]
3690782,127717730,[0 0 0 ... 0 0 0]
4231787403,1322930177,[0 0 0 ... 0 0 0]
3992800757,1273764560,[0 0 0 ... 0 0 0]
2772089373,1163817719,[0 0 0 ... 0 0 0]
4187120994,1311425366,[0 0 0 ... 0 0 0]
2060141544,1123642731,[0 0 0 ... 0 0 0]
2482250725,1144454950,[0 0 0 ... 0 0 0]
207170092,941643039,[0 0 0 ... 0 0 0]
3837274721,1250999481,[0 0 0 ... 0 0 0]
3652373573,1231550009,[0 0 0 ... 0 0 0]
3003639257,1181575842,[0 0 0 ... 0 0 0]
451809023,1011388142,[0 0 0 ... 0 0 0]
439124151,1008788687,[0 0 0 ... 0 0 0]
1952783230,1192371164,[0 0 0 ... 0 0 0]
3805932688,1247159986,[0 0 0 ... 0 0 0]
4218233262,1319142970,[0 0 0 ... 0 0 0]
3995298651,1273885739,[0 0 0 ... 0 0 0]
3181280791,1196125321,[0 0 0 ... 0 0 0]
4229798826,1322018550,[0 0 0 ... 0 0 0]
291024054,1038882586,[0 0 0 ... 0 0 0]
3961998370,1269725804,[0 0 0 ... 0 0 0]
569858916,1027022767,[0 0 0 ... 0 0 0]
4063906502,1295383159,[0 0 0 ... 0 0 0]
569635528,1026836226,[0 0 0 ... 0 0 0]
1100659519,1255498727,[0 0 0 ... 0 0 0]
4177868388,1308924643,[0 0 0 ... 0 0 0]
3881988510,1257627288,[0 0 0 ... 0 0 0]
3831364119,1250268148,[0 0 0 ... 0 0 0]
4180206608,1309609023,[0 0 0 ... 0 0 0]
3871049545,1255752800,[0 0 0 ... 0 0 0]
4186265145,1311248154,[0 0 0 ... 0 0 0]
4150970947,1301265189,[0 0 0 ... 0 0 0]
278572545,1295974477,[0 0 0 ... 0 0 0]
3894559114,1260610947,[0 0 0 ... 0 0 0]
136255848,890156146,[0 0 0 ... 0 0 0]
3859351877,1253944098,[0 0 0 ... 0 0 0]
2621870103,1153220127,[0 0 0 ... 0 0 0]
54858406,673312863,[0 0 0 ... 0 0 0]
1133599532,1064042746,[0 0 0 ... 0 0 0]
4202301435,1314354354,[0 0 0 ... 0 0 0]
418199509,1005841760,[2 2 2 ... 0 0 0]
1711729058,1100071278,[0 0 0 ... 0 0 0]
3819983354,1249535668,[0 0 0 ... 0 0 0]
2692693581,1158342897,[0 0 0 ... 0 0 0]
4155419638,1302487743,[0 0 0 ... 0 0 0]
4126138058,1295367990,[0 0 0 ... 0 0 0]
4130051645,1297169584,[0 0 0 ... 0 0 0]
3702775799,1235988170,[0 0 0 ... 0 0 0]
2809931553,1166086059,[0 0 0 ... 0 0 0]
3992529804,1273191503,[0 0 0 ... 0 0 0]
3929899628,1265223678,[0 0 0 ... 0 0 0]
4198494793,1313714298,[0 0 0 ... 0 0 0]
3929889968,1265204471,[0 0 0 ... 0 0 0]
1876630533,1109022730,[0 0 0 ... 0 0 0]
4164668070,1305112342,[0 0 0 ... 0 0 0]
3910821633,1262732448,[0 0 0 ... 0 0 0]
1875804618,1108365875,[0 0 0 ... 0 0 0]
4006528660,1275677645,[0 0 0 ... 0 0 0]
678376718,1034588826,[0 0 0 ... 0 0 0]
1031458487,1053414920,[0 0 0 ... 0 0 0]
3799946256,1246520993,[0 0 0 ... 0 0 0]
4168955360,1306787958,[0 0 0 ... 0 0 0]
4010222063,1276004720,[0 0 0 ... 0 0 0]
2109423906,1318466518,[0 0 0 ... 0 0 0]
3098216086,1192831627,[3 3 2 ... 0 0 0]
3995248848,1273855480,[0 0 0 ... 0 0 0]
254399877,967154815,[0 0 0 ... 0 0 0]
3793572541,1245644370,[0 0 0 ... 0 0 0]
3277724666,1203461022,[0 0 0 ... 0 0 0]
4037125557,1279331581,[0 0 0 ... 0 0 0]
1711735490,1100068605,[0 0 0 ... 0 0 0]
2951165706,1175945327,[0 0 0 ... 0 0 0]
3287291180,1204250713,[0 0 0 ... 0 0 0]
464487499,1013152156,[0 0 0 ... 0 0 0]
2296597701,1136024239,[0 0 0 ... 0 0 0]
4171236618,1307386409,[0 0 0 ... 0 0 0]
211378312,977888796,[0 0 0 ... 0 0 0]
114228306,869980194,[0 0 0 ... 0 0 0]
4179944439,1309568008,[0 0 0 ... 0 0 0]
1029083221,1146411441,[0 0 0 ... 0 0 0]
4165405910,1305350958,[0 0 0 ... 0 0 0]
2958499443,1176503681,[0 0 0 ... 0 0 0]
132797820,886941042,[0 0 0 ... 0 0 0]
4220196792,1318848374,[0 0 0 ... 0 0 0]
4137782581,1298033085,[0 0 0 ... 0 0 0]
2068282959,1255956995,[0 0 0 ... 0 0 0]
190109266,933256073,[0 0 0 ... 0 0 0]
4166954814,1305856307,[0 0 0 ... 0 0 0]
95836954,912210962,[0 0 0 ... 0 0 0]
3521204632,1224423958,[0 0 0 ... 0 0 0]
853456104,1043841268,[0 0 0 ... 0 0 0]
3909907986,1262641654,[0 0 0 ... 0 0 0]
3875044622,1256779103,[0 0 0 ... 0 0 0]
180669766,927603487,[0 0 0 ... 0 0 0]
59235159,718279530,[1 1 1 ... 0 0 0]
466941057,1013446448,[0 0 0 ... 0 0 0]
3883191588,1257845040,[0 0 0 ... 0 0 0]
1616366168,1094405483,[0 0 0 ... 0 0 0]
3883435524,1258428352,[0 0 0 ... 0 0 0]
2587938353,1151689349,[0 0 0 ... 0 0 0]
3793733704,1245667607,[1 1 1 ... 0 0 0]
4145123750,1310921425,[0 0 0 ... 0 0 0]
4063357643,1284071553,[0 0 0 ... 0 0 0]
3860072204,1254089252,[0 0 0 ... 0 0 0]
4015996954,1276742840,[0 0 0 ... 0 0 0]
3691244278,1234822420,[0 0 0 ... 0 0 0]
122403462,876983294,[0 0 0 ... 0 0 0]
4006825856,1275494026,[0 0 0 ... 0 0 0]
3870820843,1255679293,[0 0 0 ... 0 0 0]
3913253790,1263007556,[0 0 0 ... 0 0 0]
207151555,941622100,[0 0 0 ... 0 0 0]
2049117483,1137039795,[0 0 0 ... 0 0 0]
3929867365,1265177562,[0 0 0 ... 0 0 0]
4197490662,1313140164,[0 0 0 ... 0 0 0]
4071960448,1286717176,[0 0 0 ... 0 0 0]
1510760805,1198176386,[25 25 25 ... 33 33 33]
4127730149,1295991387,[0 0 0 ... 0 0 0]
278412308,1198093940,[0 0 0 ... 0 0 0]
4200873136,1316138051,[0 0 0 ... 0 0 0]
1974983618,1117523258,[0 0 0 ... 0 0 0]
3490669938,1217176441,[0 0 0 ... 0 0 0]
3885517134,1258590626,[0 0 0 ... 0 0 0]
3665608680,1232556320,[0 0 0 ... 0 0 0]
4057516899,1282765425,[0 0 0 ... 0 0 0]
3893198290,1260352283,[0 0 0 ... 0 0 0]
4006510713,1275648177,[0 0 0 ... 0 0 0]
4231686629,1323253384,[0 0 0 ... 0 0 0]
742406978,1038477659,[0 0 0 ... 0 0 0]
4076936168,1286924077,[0 0 0 ... 0 0 0]
3682529144,1233869398,[49 23 10 ...  0  0  0]
3868624285,1255289922,[0 0 0 ... 0 0 0]
1711733634,1100070493,[0 0 0 ... 0 0 0]
4015617864,1276696213,[1 1 1 ... 0 0 0]
4012664361,1276322501,[0 0 0 ... 0 0 0]
569954512,1027152931,[0 0 0 ... 0 0 0]
105391954,908165126,[0 0 0 ... 0 0 0]
4023223805,1277934203,[0 0 0 ... 0 0 0]
1869201327,1107660429,[0 0 0 ... 0 0 0]
570673900,1027338539,[0 0 0 ... 0 0 0]
2940640227,1174591989,[0 0 0 ... 0 0 0]
3850328491,1252627625,[0 0 0 ... 0 0 0]
2799106898,1181497713,[0 0 0 ... 0 0 0]
69801251,880025500,[0 0 0 ... 0 0 0]
4230956136,1322273611,[0 0 0 ... 0 0 0]
3708928884,1236538839,[0 0 0 ... 0 0 0]
3992554662,1273074629,[0 0 0 ... 0 0 0]
416653189,1007392990,[0 0 0 ... 0 0 0]
1876686766,1190258222,[0 0 0 ... 0 0 0]
169080780,921681977,[0 0 0 ... 0 0 0]
2328436537,1137042715,[0 0 0 ... 0 0 0]
4116738765,1293273785,[0 0 0 ... 0 0 0]
4200869695,1316105588,[0 0 0 ... 0 0 0]
3744426852,1240233828,[0 0 0 ... 0 0 0]
3707735208,1236846489,[0 0 0 ... 0 0 0]
3531086716,1220132134,[0 0 0 ... 0 0 0]
4187259045,1318400073,[0 0 0 ... 0 0 0]
2958196769,1176478901,[0 0 0 ... 0 0 0]
3992557395,1273304305,[0 0 0 ... 0 0 0]
3004879265,1184116310,[0 0 0 ... 0 0 0]
3756523443,1241392112,[0 0 0 ... 0 0 0]
107165835,865078913,[0 0 0 ... 0 0 0]
3793572375,1245644310,[0 0 0 ... 0 0 0]
948206895,1049052733,[0 0 0 ... 0 0 0]
230061585,1041615647,[2 2 2 ... 1 1 1]
1116132003,1062525956,[0 0 0 ... 0 0 0]
82393255,954256770,[0 0 0 ... 0 0 0]
731518672,1037502815,[0 0 0 ... 0 0 0]
4085922478,1288906760,[0 0 0 ... 0 0 0]
4101424989,1291283625,[0 0 0 ... 0 0 0]
4085975126,1289129959,[0 0 0 ... 2 2 2]
294309890,987422065,[0 0 0 ... 0 0 0]
532978677,1225886439,[0 0 0 ... 0 0 0]
4010220763,1275986179,[0 0 0 ... 0 0 0]
1351973166,1075711508,[0 0 0 ... 0 0 0]
4186473214,1311216258,[ 0  0  0 ... 25 22 16]
1925622456,1112902564,[0 0 0 ... 0 0 0]
59879220,859645280,[0 0 0 ... 0 0 0]
303353370,995256014,[0 0 0 ... 0 0 0]
4151269819,1301700283,[0 0 0 ... 0 0 0]
4071502634,1285918613,[0 0 0 ... 0 0 0]
4050742173,1281965545,[0 0 0 ... 0 0 0]
3287127001,1204199842,[0 0 0 ... 0 0 0]
4180148848,1309557652,[0 0 0 ... 0 0 0]
3893243946,1260349756,[0 0 0 ... 0 0 0]
3120179859,1192175604,[0 0 0 ... 0 0 0]
436067568,1008141237,[0 0 0 ... 0 0 0]
278556179,977894981,[0 0 0 ... 0 0 0]
4221604411,1320839808,[0 0 0 ... 0 0 0]
4170895372,1307496563,[0 0 0 ... 0 0 0]
2047218931,1284841641,[1 1 1 ... 0 0 0]
436071669,1008160758,[0 0 0 ... 0 0 0]
4108379798,1292242370,[0 0 0 ... 0 0 0]
2920940607,1172791651,[0 0 0 ... 0 0 0]
3811729065,1247606044,[0 0 0 ... 0 0 0]
1352145825,1088678241,[0 0 0 ... 0 0 0]
1081506675,1057763130,[0 0 0 ... 0 0 0]
3955086217,1268994868,[0 0 0 ... 0 0 0]
109182820,874539070,[0 0 0 ... 0 0 0]
4090631959,1290010037,[0 0 0 ... 0 0 0]
2940640352,1174592601,[0 0 0 ... 0 0 0]
170807991,922170746,[0 0 0 ... 0 0 0]
2743658746,1161823964,[0 0 0 ... 0 0 0]
3814916715,1248418081,[0 0 0 ... 0 0 0]
4059280585,1282803778,[0 0 0 ... 0 0 0]
3123050075,1192188280,[0 0 0 ... 0 0 0]
90396847,856772212,[0 0 0 ... 0 0 0]
1616725725,1082779638,[0 0 0 ... 0 0 0]
4205114125,1315403427,[0 0 0 ... 0 0 0]
3793574261,1245645957,[0 0 0 ... 0 0 0]
1654437655,1096466396,[0 0 0 ... 0 0 0]
809202260,1040189154,[0 0 0 ... 5 5 5]
3906380702,1262959652,[0 0 0 ... 0 0 0]
1952785053,1192286089,[0 0 0 ... 0 0 0]
3624023645,1229330871,[0 0 0 ... 0 0 0]
1613126183,1094705583,[0 0 0 ... 0 0 0]
3629851842,1229905753,[0 0 0 ... 0 0 0]
2610853546,1152761742,[0 0 0 ... 0 0 0]
4200872731,1316134429,[0 0 0 ... 0 0 0]
180669966,927603726,[0 0 0 ... 0 0 0]
4171232725,1307335190,[0 0 0 ... 0 0 0]
4157519941,1303176822,[0 0 0 ... 0 0 0]
3125985529,1192477556,[0 0 0 ... 0 0 0]
1711735723,1100076699,[0 0 0 ... 0 0 0]
3065095730,1188462908,[0 0 0 ... 0 0 0]
4122726635,1295781246,[0 0 0 ... 0 0 0]
3612066749,1228164147,[0 0 0 ... 0 0 0]
4050716405,1281930629,[0 0 0 ... 0 0 0]
2764331964,1230052330,[0 0 0 ... 0 0 0]
1093532377,1059914906,[0 0 0 ... 0 0 0]
3931863962,1265615916,[0 0 0 ... 0 0 0]
220801822,955993932,[0 0 0 ... 0 0 0]
48070856,850431777,[0 0 0 ... 0 0 0]
3743864680,1240164523,[0 0 0 ... 0 0 0]
295317722,988317379,[0 0 0 ... 0 0 0]
3593985936,1280352590,[1 1 1 ... 0 0 0]
4150449573,1301076960,[0 0 0 ... 0 0 0]
3942395863,1267301491,[0 0 0 ... 0 0 0]
516406713,1019339272,[0 0 0 ... 0 0 0]
4019813472,1277532814,[0 0 0 ... 0 0 0]
1170240406,1066671219,[0 0 0 ... 0 0 0]
3793246497,1260725333,[0 0 0 ... 0 0 0]
334563248,998279682,[0 0 0 ... 0 0 0]
1475390024,1083016177,[0 0 0 ... 0 0 0]
1478378808,1083231536,[0 0 0 ... 0 0 0]
436104107,1008210269,[0 0 0 ... 0 0 0]
3870821017,1255694549,[0 0 0 ... 0 0 0]
569606995,1026815960,[0 0 0 ... 0 0 0]
4159427622,1303835502,[0 0 0 ... 0 0 0]
4236041570,1324059952,[0 0 0 ... 0 0 0]
61105995,754465354,[0 0 0 ... 0 0 0]
4001430096,1274881123,[2 2 2 ... 0 0 0]
296726288,1009541474,[1 1 1 ... 0 0 0]
3710519462,1236636419,[0 0 0 ... 0 0 0]
3731230986,1238981137,[0 0 0 ... 0 0 0]
1118849517,1123723411,[0 0 0 ... 0 0 0]
289443113,984653274,[0 0 0 ... 0 0 0]
206955954,1007779326,[0 0 0 ... 0 0 0]
3796680642,1246005820,[0 0 0 ... 0 0 0]
3195336301,1196639161,[0 0 0 ... 0 0 0]
296992274,1095804332,[0 0 0 ... 0 0 0]
4183089708,1313334626,[0 0 0 ... 0 0 0]
4061626397,1283905252,[0 0 0 ... 0 0 0]
2738853683,1234202912,[0 0 0 ... 0 0 0]
3883417006,1258275341,[0 0 0 ... 0 0 0]
6408880,476582358,[0 0 0 ... 0 0 0]
2974270687,1177467684,[0 0 0 ... 0 0 0]
1293262072,1071475379,[0 0 0 ... 0 0 0]
1046333403,1055489851,[0 0 0 ... 0 0 0]
3939943705,1266775677,[0 0 0 ... 0 0 0]
590496898,1029205791,[0 0 0 ... 0 0 0]
4157520706,1303183920,[0 0 0 ... 0 0 0]
569882209,1027135207,[0 0 0 ... 0 0 0]
3290458838,1204429466,[0 0 0 ... 0 0 0]
3067005339,1188526101,[0 0 0 ... 0 0 0]
2726074800,1161254999,[0 0 0 ... 0 0 0]
2120503507,1127268318,[0 0 0 ... 0 0 0]
147807748,957570449,[0 0 0 ... 0 0 0]
4068377142,1285412062,[0 0 0 ... 0 0 0]
3942393576,1267261610,[0 0 0 ... 0 0 0]
2659730527,1155769856,[0 0 0 ... 0 0 0]
61097700,1274419335,[0 0 0 ... 0 0 0]
4236297445,1324190927,[0 0 0 ... 0 0 0]
4213488964,1317517564,[0 0 0 ... 0 0 0]
3975071031,1271051485,[0 0 0 ... 0 0 0]
89045613,856041558,[0 0 0 ... 0 0 0]
2916483073,1172624674,[0 0 0 ... 0 0 0]
3857898489,1253609219,[73 52 43 ...  0  0  0]
3689182194,1234699768,[0 0 0 ... 0 0 0]
224698657,957598278,[0 0 0 ... 0 0 0]
3858367655,1253679328,[0 0 0 ... 0 0 0]
3992411080,1273202492,[0 0 0 ... 0 0 0]
212343144,949385216,[0 0 0 ... 0 0 0]
59735146,847187918,[0 0 0 ... 0 0 0]
485094322,1015534809,[0 0 0 ... 0 0 0]
596680089,1030299454,[0 0 0 ... 0 0 0]
3814892301,1248400076,[0 0 0 ... 0 0 0]
1658839875,1096706821,[0 0 0 ... 0 0 0]
3743370345,1240109744,[0 0 0 ... 0 0 0]
154755032,910676452,[0 0 0 ... 0 0 0]
2003724832,1209809122,[0 0 0 ... 0 0 0]
3819982831,1249535616,[0 0 0 ... 0 0 0]
4058377743,1283059037,[0 0 0 ... 0 0 0]
3716332303,1237295849,[0 0 0 ... 0 0 0]
447639382,1010568933,[0 0 0 ... 0 0 0]
657327321,1033633926,[0 0 0 ... 0 0 0]
4151258799,1301429747,[0 0 0 ... 0 0 0]
4122228334,1294109280,[0 0 0 ... 0 0 0]
3277837157,1203464546,[0 0 0 ... 0 0 0]
516381131,1019306500,[0 0 0 ... 0 0 0]
569707808,1026860444,[0 0 0 ... 0 0 0]
1655838659,1100624654,[0 0 0 ... 0 0 0]
3931442072,1265477713,[0 0 0 ... 0 0 0]
435879367,1008026662,[0 0 0 ... 0 0 0]
220904717,956471849,[0 0 0 ... 0 0 0]
2756082795,1162770845,[2 2 2 ... 0 0 0]
3898716500,1261374244,[0 0 0 ... 0 0 0]
3861755074,1254464627,[ 0  0  0 ... 49 66 34]
416630449,1007372392,[0 0 0 ... 0 0 0]
2089411558,1254423907,[0 0 0 ... 0 0 0]
89821711,921752452,[0 0 0 ... 0 0 0]
3898711172,1261192161,[0 0 0 ... 0 0 0]
177241883,925628342,[0 0 0 ... 0 0 0]
190102297,933249118,[0 0 0 ... 0 0 0]
4181948549,1310007364,[0 0 0 ... 0 0 0]
3287147997,1204208612,[0 0 0 ... 0 0 0]
2932154237,1173819393,[0 0 0 ... 0 0 0]
135180848,889140719,[0 0 0 ... 0 0 0]
2257881306,1133705375,[0 0 0 ... 0 0 0]
2981026731,1178124675,[0 0 0 ... 0 0 0]
4179946663,1309573153,[0 0 0 ... 0 0 0]
1903585550,1110739502,[0 0 0 ... 0 0 0]
212342904,949387224,[0 0 0 ... 0 0 0]
3770951051,1243235383,[0 0 0 ... 0 0 0]
3928052190,1264893366,[0 0 0 ... 0 0 0]
1711732727,1100071852,[0 0 0 ... 0 0 0]
4004140555,1275313794,[0 0 0 ... 0 0 0]
4008126818,1275717200,[0 0 0 ... 0 0 0]
4200872711,1316134134,[0 0 0 ... 0 0 0]
4151008962,1301804083,[0 0 0 ... 0 0 0]
4229922564,1322302818,[0 0 0 ... 0 0 0]
3849147970,1252444631,[0 0 0 ... 0 0 0]
4012659804,1276285573,[0 0 0 ... 0 0 0]
85989646,1239636332,[0 0 0 ... 0 0 0]
190121895,933265781,[0 0 0 ... 0 0 0]
3995599134,1273913107,[0 0 0 ... 0 0 0]
374197943,1002137561,[0 0 0 ... 0 0 0]
4012866433,1276355325,[0 0 0 ... 0 0 0]
2824094074,1166739165,[0 0 0 ... 0 0 0]
117812205,872548597,[0 0 0 ... 0 0 0]
3986779612,1273838014,[0 0 0 ... 0 0 0]
3867010882,1254912407,[0 0 0 ... 0 0 0]
3665608691,1232556329,[0 0 0 ... 0 0 0]
4168967806,1306634596,[0 0 0 ... 0 0 0]
3745165228,1240235117,[0 0 0 ... 0 0 0]
516362445,1019288211,[0 0 0 ... 0 0 0]
4061617919,1283834985,[2 2 2 ... 0 0 0]
3716577719,1237177056,[0 0 0 ... 0 0 0]
4090633635,1290028166,[0 0 0 ... 0 0 0]
3786757399,1244798398,[0 0 0 ... 0 0 0]
291910967,986268326,[0 0 0 ... 0 0 0]
134199353,887949546,[0 0 0 ... 0 0 0]
3859875902,1254289290,[0 0 0 ... 0 0 0]
238646245,1048260864,[0 0 0 ... 0 0 0]
4006535723,1275700605,[0 0 0 ... 0 0 0]
3036630152,1187029561,[0 0 0 ... 0 0 0]
4108936107,1292496780,[0 0 0 ... 0 0 0]
2920176,1028145325,[0 0 0 ... 0 0 0]
3798815295,1246370810,[0 0 0 ... 0 0 0]
3352112992,1208628901,[0 0 0 ... 0 0 0]
104707762,863707175,[0 0 0 ... 0 0 0]
3999382476,1274392924,[0 0 0 ... 0 0 0]
92807132,858451685,[0 0 0 ... 0 0 0]
4160812876,1304048450,[0 0 0 ... 0 0 0]
3992592353,1273237738,[0 0 0 ... 0 0 0]
3942390926,1267235897,[0 0 0 ... 0 0 0]
4091232453,1290333307,[0 0 0 ... 0 0 0]
2678801973,1156925688,[0 0 0 ... 0 0 0]
1549577419,1089158786,[0 0 0 ... 0 0 0]
2035478975,1244794745,[0 0 0 ... 0 0 0]
3875071204,1256786563,[0 0 0 ... 0 0 0]
442965720,1009613266,[0 0 0 ... 0 0 0]
4197673338,1313416974,[0 0 0 ... 0 0 0]
1022623650,1053085531,[0 0 0 ... 0 0 0]
516399742,1019325925,[0 0 0 ... 0 0 0]
439177149,1008758198,[0 0 0 ... 0 0 0]
4141675837,1299287791,[0 0 0 ... 0 0 0]
3147648295,1193623495,[0 0 0 ... 0 0 0]
121596196,876304580,[0 0 0 ... 0 0 0]
102110376,884659682,[0 0 0 ... 0 0 0]
469840,1016008738,[0 0 0 ... 0 0 0]
2712052556,1159277537,[0 0 0 ... 0 0 0]
4234037538,1323511193,[0 0 0 ... 0 0 0]
7415018,328754994,[0 0 0 ... 0 0 0]
1711333300,1100812328,[0 0 0 ... 0 0 0]
102706999,862580905,[0 0 0 ... 0 0 0]
3811069963,1248015236,[0 0 0 ... 0 0 0]
4087644511,1289403267,[0 0 0 ... 0 0 0]
3775998181,1288515022,[0 0 0 ... 0 0 0]
252272706,966604792,[0 0 0 ... 0 0 0]
435018967,1007499452,[0 0 0 ... 0 0 0]
294482656,987639227,[0 0 0 ... 0 0 0]
264481632,972257457,[0 0 0 ... 0 0 0]
2647272668,1190252035,[0 0 0 ... 0 0 0]
3762612213,1242116810,[0 0 0 ... 0 0 0]
3929890096,1265208497,[0 0 0 ... 0 0 0]
